Banco Fassil - Trabaje con Nosotros,704776,"Cochabamba, Bolivia",Banca y Finanzas ,No Declarado ,07 Febrero 2019,09 Marzo 2019,analista de admision microempresassede cochabamba funciones del cargo llevar a cabo el analisis de riesgo de las operaciones de credito de la fabrica de credito sometidas a su consideracion y emitir opinion fundamentada sobre el mismo validar la informacion proporcionada por el area de red de puntos de atencion financiera existente en el file de creditos contrastando los datos con investigaciones adicionales elaborar informes de analisis de riesgo crediticio en el cual se emita una opinion favorable o desfavorable a la propuesta de credito la misma que podra estar recomendada o condicionada en su opinion cuando el caso amerite de un mayor respaldo yo modificacion a la propuesta requisitos egresado o titulado de carreras comerciales empresariales yo financieras conocimientos en analisis financiero experiencia minima de un ano en cargos similares o en el area comercial dentro del sistema financiero  conocimientos de la ley no393 de servicios financieros conocimientos de paquetes informaticos windows y office nivel intermedio competencias requeridas orientacion a resultados con calidad cumplimiento de normas pensamiento analitico comunicacion eficaz trabajo en equipo que ofrecemos estabilidad laboral y ambiente que prioriza la calidad de vida y fomenta el desarrollo formacion continua en nuestro centro interno de formacion integral las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Analista de Admisión Microempresas – Cochabamba,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/704776/Analista-de-Admisión-Microempresas-–-Cochabamba.html?searchId=1546400657&page=1
Importante Empresa Comercial,718489,"La Paz, Bolivia",Contabilidad y Economía ,No Declarado ,07 Febrero 2019,09 Marzo 2019,importante empresa busca incorporar a su equipo de trabajo un profesional para el cargo deanalista de tesoreria sede la pazformacion titulado en auditoria o contaduria publica postgrado en el area financieraconocimientos manejo del sistema sapr3  cursos en planificacion y control de flujos de efectivos  dominio de microsoft excelexperiencia experiencia minima de 2 anos en el area contable experiencia minima de 2 anos en el area de tesoreria  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Analista de Tesorería La Paz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/718489/Analista-de-Tesorería-La-Paz.html?searchId=1546400657&page=1
Importante Empresa,717092,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,07 Febrero 2019,09 Marzo 2019,nuevo proyecto del grupo landicorp necesita incorporar a su equipo de trabajo en la ciudad de santa cruz de la sierra un profesional de primer nivel para desarrollar funciones como  vendedor  canal modernoformacion licenciatura en ingenieria comercial marketing administracion o ramas afines postgrado en marketing  funciones asegurar los volumenes de ventas cobertura y cobranzas asignados en su territorio especifico responsable de todo el material pop en el pdv trabaja de la mano con trade mkt para alcanzar los objetivos en conjunto generar una excelente relacion con los clientes de su cartera esto para generar un valor agregado al negocio gestionar reuniones capacitaciones visitas y eventos con sus clientescompetencias liderazgo facilidad de palabra alta capacidad de negociacion trabajo bajo presionrequisitos conocimiento de ms office nivel intermedio conocimiento de kpis  experiencia en trabajos de ventas en canal moderno en alimentos de consumo  cursos o talleres de ventasofrecemos capacitacion permanente estabilidad laboral y un buen ambiente de trabajo remuneracion competitiva de acuerdo con las responsabilidades del cargo y desempeno profesional sueldo basico  porcentaje de cobertura por ventas  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Vendedor(a) - Canal Moderno - Santa Cruz de la Sierra,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/717092/Vendedor(a)---Canal-Moderno---Santa-Cruz-de-la-Sierra.html?searchId=1546400657&page=1
Importante Empresa,715823,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,07 Febrero 2019,09 Marzo 2019,nuevo proyecto del grupo landicorp necesita incorporar a su equipo de trabajo en la ciudad de santa cruz de la sierra profesionales de primer nivel para desarrollar funciones como  vendedores dh requisitos conocimiento de la ciudad minimo 1 ano de experiencia en el rubro masivos motocicleta no excluyente ofrecemos salario acorde a responsabilidades sueldo fijo  comisiones por ventas bono de transporte capacitaciones continuas las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Vendedores(as) DH - Santa Cruz de la Sierra,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/715823/Vendedores(as)-DH---Santa-Cruz-de-la-Sierra.html?searchId=1546400657&page=1
Tropical Tours,718653,"Santa Cruz de la Sierra, Bolivia",Administración y Oficina ,No Declarado ,07 Febrero 2019,09 Marzo 2019,auxiliar de contabilidadrequisitos licenciado en contaduria publica o ingenieria financiera sistemas microsoft office excel avanzado  manejo de sistema sap no excluyente postgrado en impuestos finanzas no excluyente manejo de ingles no excluyente capacidad de analisis trabajo bajo presion experiencia minima de un ano en el cargo disponibilidad inmediatalas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Auxiliar de Contabilidad,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/718653/Auxiliar-de-Contabilidad.html?searchId=1546400657&page=1
Comercializadora RetailGroup SA,717529,"Santa Cruz de la Sierra, Bolivia","Contabilidad y Economía,Recursos Humanos ",No Declarado ,07 Febrero 2019,07 Marzo 2019,empresa que inicia operaciones en bolivia requiere incorporar un profesional para ocupar el cargo de auxiliar administrativo contablebase santa cruz requisitos profesional en el area de contabilidad auditoria administracion de empresas finanzas o ramas afines experiencia minima de 3 anos en cargos similares  manejo de normas contables y tributarias  experiencia en manejo de caja chica experiencia en control de ingresos apropiacion de cuentas contables facturacion impuestos etc experiencia en elaboracion y declaracion de planillas de sueldo pago de aportes patronales finiquitos tramites ante afp cns ministerio de trabajo y otros  conocimiento en legislacion laboral manejo avanzado de office disponibilidad inmediata  habilidades  competencias orientacion a resultados buenas relaciones interpersonales trabajo en equipo autonomia organizacion dinamismo las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Auxiliar Administrativo(a) Contable - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/717529/Auxiliar-Administrativo(a)-Contable---Santa-Cruz.html?searchId=1546400657&page=1
Importante Empresa,717187,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,07 Febrero 2019,09 Marzo 2019,empresa lider en el rubro de la construccion requiere incorporar a su equipo de trabajo para la ciudad de santa cruz un profesional para ocupar el siguiente cargo ejecutivo de ventas objetivo del cargoejecutar los lineamientos comerciales coordinando las actividades orientadas a satisfacer las necesidades del cliente  perfil profesional titulo profesional en ing civil arquitectura ing comercial o ramas afines  dos  a cuatro  anos de experiencia en cargos similares conocimientos valorables conocimiento en el rubro de la construccion  hormigon  conocimiento en manejo de tecnicas de atencion al cliente conocimiento en area de ventas conocimiento en sistema informatico  comprension de asesoramiento tecnico en el area de la construccion habilidades orientacion a resultados tecnicas de negociacion proactivo y dinamico trabajo en equipo se ofrecesueldo fijo mas comisiones las personas interesadas deben enviar su curriculum vitae con carta de presentacion y pretension salarial por trabajopolisbo,Ejecutivo(a) de Ventas - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/717187/Ejecutivo(a)-de-Ventas---Santa-Cruz.html?searchId=1546400657&page=1
Importante Empresa,717178,"Cochabamba, Bolivia","Administración y Oficina,Marketing y Ventas ",No Declarado ,07 Febrero 2019,09 Marzo 2019,empresa lider en el rubro de la construccion requiere incorporar a su equipo de trabajo para la ciudad de cochabamba un profesional para ocupar el siguiente cargo jefe comercial ref rrhh 32019 objetivo del cargoplanificar y organizar las actividades necesarias para alcanzar las metas y objetivos de ventas establecidos en el presupuesto comercial de la regional asi como proponer acciones que permitan consolidar ampliar y potenciar la participacion del mercado existente perfil profesional titulo profesional en ing civil arquitectura ing comercial o ramas afines postgrados en ramas comerciales o administrativas  tres  a cuatro  anos de experiencia en cargos similares conocimientos valorables conocimiento en gestion estrategica y operativa comercial administracion de personal politica de venta tecnica de negociacion  ms office excel nivel avanzado conocimiento del mercado solidos conocimientos en el rubro de la construccion  conocimiento en licitaciones habilidades orientacion a resultados capacidad de planificacion y organizacion liderazgo toma de decisiones capacidad de trabajo en equipo capacidad de amplio relacionamiento con clientes internos y externos las personas interesadas deben enviar su curriculum vitae con carta de presentacion y pretension salarial por trabajopolisbo,Jefe Comercial - Cochabamba,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/717178/Jefe-Comercial---Cochabamba.html?searchId=1546400657&page=1
Importante Empresa,717170,"Santa Cruz de la Sierra, Bolivia","Administración y Oficina,Marketing y Ventas ",No Declarado ,07 Febrero 2019,09 Marzo 2019,empresa lider en el rubro de la construccion requiere incorporar a su equipo de trabajo para la ciudad de santa cruz un profesional para ocupar el siguiente cargojefe comercial ref rrhh 42019objetivo del cargoplanificar y organizar las actividades necesarias para alcanzar las metas y objetivos de ventas establecidos en el presupuesto comercial de la regional asi como proponer acciones que permitan consolidar ampliar y potenciar la participacion del mercado existenteperfil profesional titulo profesional en ing civil arquitectura ing comercial o ramas afines postgrados en ramas comerciales o administrativas  tres  a cuatro  anos de experiencia en cargos similaresconocimientos valorables conocimiento en gestion estrategica y operativa comercial administracion de personal politica de venta tecnica de negociacion  ms office excel nivel avanzado conocimiento del mercado solidos conocimientos en el rubro de la construccion  conocimiento en licitacioneshabilidades orientacion a resultados capacidad de planificacion y organizacion liderazgo toma de decisiones capacidad de trabajo en equipo capacidad de amplio relacionamiento con clientes internos y externoslas personas interesadas deben enviar su curriculum vitae con carta de presentacion y pretension salarial por trabajopolisbo,Jefe Comercial - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/717170/Jefe-Comercial---Santa-Cruz.html?searchId=1546400657&page=1
Empresa Inmobiliaria,704183,"Santa Cruz de la Sierra, Bolivia",Marketing y Ventas ,No Declarado ,07 Febrero 2019,09 Marzo 2019,empresa dedicada al rubro inmobiliario necesita incorporar a su equipo de trabajo personas para ejercer el cargo de ejecutivo de ventas formaciontitulo a nivel tecnico o cursando los ultimos semestres de ing comercial marketing y publicidad o adm de empresas requisitos o competencias experiencia de 1 ano en el mercado inmobiliario habilidad de comunicacion negociacion y cierre de ventas conocimiento del mercado proactivo y organizado capacidad de trabajo en equipo orientado a los resultados disponibilidad para trabajar por turnos disponibilidad inmediata  se ofrece sueldo fijo mas comisiones por cumplimiento de objetivos crecimiento profesional beneficios conforme a ley  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Ventas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/704183/Ejecutivo(a)-de-Ventas.html?searchId=1546400657&page=1
COGNOS,718417,"La Paz, Bolivia",Educación ,Negociable ,07 Febrero 2019,09 Marzo 2019,importante empresa de servicios informaticos precisa incorporar a su plantel un instructor para el area de revit arquitectura basicoavanzado horarios de 1930 a 2230 lunes a viernes y fines de semana de 830 a 1730 requisitos estudio nivel universitario experto en manejo de las herramientas de revit bim deseable otras de autodesk experiencia impartiendo cursos buena presentacion personal salariosegun convenio las personas interesadas enviar su hoja de vida indicando su pretension salarial por trabajopolisbo,Instructor(a) para el Área de Revit Arquitectura Básico/Avanzado,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/718417/Instructor(a)-para-el-Área-de-Revit-Arquitectura-Básico-Avanzado.html?searchId=1546400657&page=1
FUBODE IFD,706129,"Santa Cruz de la Sierra, Bolivia","Banca y Finanzas,Contabilidad y Economía ",No Declarado ,07 Febrero 2019,09 Marzo 2019,la fundacion boliviana para el desarrollo institucion lider en el mercado de las microfinanzas con principios cristianos y con licencia de funcionamiento ndeg 0212016 emitida por la autoridad de supervision de sistema financiero  requiere incorporar a su equipo de creditos asesores de creditosbase santa cruz responsable de conseguir y mantener el numero de clientes y colocaciones asignadas requisitos estudios a nivel de licenciatura  tecnico superior en el area de ciencias economicas social o agricola experiencia en el area comercial ventas marketing o proyectos sociales  experiencia de 1 ano como asesor de creditos en las metodologias individual y banca comunal  licencia de conducir moto yo auto no excluyente contar con garantia real  se valorara negociacion orientacion a resultados integridad trabajo en equipo capacidad para trabajar bajo presion ofrecemosoportunidades de crecimiento personal y profesional ademas de contar con salarios acorde a la responsabilidad del cargolas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Asesores(as) de Créditos - Santa Cruz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/706129/Asesores(as)-de-Créditos---Santa-Cruz.html?searchId=1546400657&page=1
UNIVERSIDAD TECNOLÓGICA PRIVADA DE SANTA CRUZ,703168,"Santa Cruz de la Sierra, Bolivia",Educación ,No Declarado ,07 Febrero 2019,09 Marzo 2019,jefe de la carrera ingenieria electricaobjetivo del cargocumplir y fortalecer el modelo pedagogico de la universidad a traves de una adecuada planificacion y gestion de actividades del area de los programas academicos administracion de sus docentes y el apoyo a los estudiantes requisitos licenciatura en ingenieria electrica postgrado en energias alternativas y en educacion superior experiencia de 2 anos en puesto de responsabilidad academica y 3 anos en docencia experiencia en proyectos de desarrollo electrico valoramos compromiso con la calidad academica investigacion y responsabilidad social universitaria capacidad de liderazgo buen nivel de comunicacion relacionamiento interpersonal y trabajo en equipo las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Jefe de la Carrera Ingeniería Eléctrica,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/703168/Jefe-de-la-Carrera-Ingeniería-Eléctrica.html?searchId=1546400657&page=1
Golden Brands SRL,699191,"Santa Cruz de la Sierra, Bolivia",Diseño y Medios ,Dependiendo de la Experiencia ,07 Febrero 2019,09 Marzo 2019,empresa con manejo en franquicias necesita un profesionaldisenador graficorequisitos experiencia en materia publicitaria con un amplio sentido etico de gestion empresarial y de emprendimiento en el area de la comunicacion visual conocimiento sistemas de diseno adobe illustrator adobe photoshop indesingn 3d max vector works conocimientos de redes socialescompetencias responsable creativo proactivo buena redaccion comunicacion efectiva organizadolas personas interesadas que cumplan con el perfil podran remitir su hoja de vida indicando su pretension salarial por trabajopolisbo,Diseñador(a) Gráfico(a),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/699191/Diseñador(a)-Gráfico(a).html?searchId=1546400657&page=1
Importante Institución de Educación Superior,703641,"Santa Cruz de la Sierra, Bolivia",Educación ,No Declarado ,07 Febrero 2019,09 Marzo 2019,coordinador comercialobjetivo elaborar estrategias comerciales y liderar la implementacion de las mismas para garantizar el cumplimiento de los objetivos de ventasrequisitos profesional de ingenieria comercial marketing yo ramas afines postgrado en ventas yo marketing experiencia minima de 3 anos en el cargo solidos conocimientos de comercializacion ventas marketing y gestion de equipos de ventas experiencia en planificacion y estrategias de ventasvaloramos liderazgo y gestion de equipos de trabajo proactividad y orientacion a resultados planificacion y organizacion negociacion y cierre de ventas excelente habilidades comunicacionales y relaciones interpersonaleslas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Coordinador(a) Comercial,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/703641/Coordinador(a)-Comercial.html?searchId=1546400657&page=1
Institución Financiera de Desarrollo SEMBRAR SARTAWI IFD,717020,"La Paz, Bolivia",Administración y Oficina ,No Declarado ,07 Febrero 2019,09 Marzo 2019,solicitamos contratar una persona responsable con deseos de superacion para el cargo demensajerorequisitos formacion academica a nivel bachiller en humanidades experiencia de 1 ano en cargos similares licencia de conducir categoria b o c funciones y responsabilidades envio y traslado de correspondencia y documentacion a los lugares indicados cobros y transferencias bancarias pago de servicios cotizaciones compras pagos de aportes cns y afp manejo de almacenes tramites varios mantener la informacion con la que trabaje actualizada y correcta manejar confidencialmente la informacion y documentacion que se procesa en la ifdlas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Mensajero(a),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/717020/Mensajero(a).html?searchId=1546400657&page=1
Grupo Nacional Vida,718431,"Tarija, Bolivia",Administración y Oficina ,No Declarado ,07 Febrero 2019,09 Marzo 2019,nacional seguros patrimoniales y fianzas sa empresa en constante crecimiento miembro del grupo nacional vida desea incorporar a su equipo de trabajo para su regional tarija un profesional para ocupar el siguiente cargo ejecutivo de atencion al cliente  objetivo del cargobrindar un servicio eficiente en la atencion de reclamos inspeccion evaluacion y ajuste de siniestros en forma transparente justa y oportuna a fin de contribuir con los objetivos estrategicos de la compania perfil profesional lic en ciencias empresariales ingenieria derecho diplomado o tecnico en seguros  un  ano de experiencia general y 6 meses en cargo similar competencias para asumir el cargo orientacion al detalle trabajo bajo presion negociacion orientacion al cliente interno y externo  principales funciones recepcionar siniestros durante las 24 horas del dia asesorar y recomendar al cliente sobre las acciones a seguir en cada caso realizar inspecciones a los siniestros reclamados dentro de los plazos y terminos definidos evaluar las coberturas estado de cuenta y revisar la documentacion presentada por el cliente realizar la estimacion inicial de la perdida y registrar en el sistema elaborar informe y ajuste de siniestros realizar el seguimiento de la evolucion del siniestro hasta el resarcimiento del dano a satisfaccion del cliente  ofrecemos beneficios de ley desarrollo y potencial de carrera oportunidad de crecimiento profesional  las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivo(a) de Atención al Cliente - Tarija,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/718431/Ejecutivo(a)-de-Atención-al-Cliente---Tarija.html?searchId=1546400657&page=1
HOTEL CORTEZ LTDA,718447,"Santa Cruz de la Sierra, Bolivia",Cocina y Repostería ,No Declarado ,07 Febrero 2019,09 Marzo 2019,hotel cortez ltda requiere incorporar a su equipo de trabajo unauxiliar de cocinaperfil formacion en gastronomia experiencia de 1 anofunciones trabajar en las diferentes areas de la cocina manejo de almacen de alimentocompetencia trabajo bajo presion trabajo en equipo puntualidad responsablelas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Auxiliar de Cocina,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/718447/Auxiliar-de-Cocina.html?searchId=1546400657&page=1
Importante Empresa,718450,"Santa Cruz de la Sierra, Bolivia",Dirección y Gerencia ,No Declarado ,07 Febrero 2019,09 Marzo 2019,gerente administrativo y financiero objetivo del cargoadministrar todo el recurso humano los servicios generales y las gestiones administrativas economicofinancieras a fin de lograr mayor eficiencia y eficacia en las tareas y operaciones normales de la empresa formacion formacion profesional en auditoria financiera administracion de empresas o ramas afines  experiencia minima de 3 anos preferentemente en empresas comerciales experiencia en manejo de almacenes e inventarios de nuestra mercaderia funciones realizar la planificacion estrategica del gop en coordinacion con toda la empresa establecer indicadores objetivos y metas  revision supervision y analisis de las operaciones financieras y registro contable a fin de garantizar el cumplimiento de la normativa interna y tributaria responsable por el cumplimiento de todas las politicas normas y procesos administrativos contables financieros comerciales y general de toda la empresa responsable de la administracion del personal las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Gerente Administrativo(a) y Financiero(a),https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/718450/Gerente-Administrativo(a)-y-Financiero(a).html?searchId=1546400657&page=1
JARDECOM S.A.,718437,"La Paz, Bolivia","Inmobiliaria,Marketing y Ventas ",De Bs. 3.000 a Bs. 3.999 ,07 Febrero 2019,09 Marzo 2019,ultracasascom busca para la startup 1 de boliviaagente de ventassede de trabajo la pazrequisitos formacion en administracion de empresas ingenieria comercial y ramas afines experiencia minima de 1 ano en ventas se valorara experiencia en el rubro inmobiliario dominio de office y aplicaciones internetse ofrecesueldo fijo  bonoscomisioneslas personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Agente de Ventas - La Paz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/718437/Agente-de-Ventas---La-Paz.html?searchId=1546400657&page=1
LESO Industrial S.R.L.,702966,"La Paz, Bolivia",Administración y Oficina ,No Declarado ,07 Febrero 2019,09 Marzo 2019,pasantia para asistente de operaciones la funciones que tendra el puesto seran realizar contactos internacionales en ingles realizar seguimiento del flujo de informacion desde el inicio hasta el final realizar control de las operaciones criticas manejo comercial y seguimiento de clientes requisitos titulado egresado o estudiante de ultimo semestre de ingenieria industrial comercial administracion ingles intermedio hablado y escrito  proactividad y automotivacion  capacidad de organizacion control y seguimiento capacidad para trabajar bajo presion oportunidadesproseguir con el puesto de asistente de operaciones las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae con su carta de presentacion por trabajopolisbo,Pasantía para Asistente de Operaciones,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/702966/Pasantía-para-Asistente-de-Operaciones.html?searchId=1546400657&page=1
INFOCENTER S.A.,718427,"Santa Cruz de la Sierra, Bolivia",Otros ,Negociable ,07 Febrero 2019,09 Marzo 2019,entidad de servicios financieros complementariosburo de informacion infocenter sa requiere incorporar talento humano con la oportunidad de desarrollar habilidades y fortalecer competencias jefe comercial nacional perfil del cargo titulado en ingenieria comercial marketing y publicidad o ramas afines experiencia de 3 anos en el sistema financiero y 2 anos en cargos de jefaturas conocimientos de normas regulatorias emitidas por asfi fuerte orientacion al cliente formacion complementaria conocimiento de paquetes informaticos office nivel avanzado conocimiento de tecnicas de ventas conocimientos en marketing digital  competencias relacionamiento en el ambito financiero y comercial vision estrategica y capacidad de liderazgo dinamismo orientacion de servicio al cliente capacidad de planificacion y organizacion trabajo en equipo y trabajo bajo presion creatividad e innovacion eficiencia y proactividad aptitudes y talentos comerciales ofrecemos oportunidad de desarrollo personal estabilidad laboral beneficios sociales de ley remuneracion acorde a la responsabilidad del cargo las personas interesadas deberan enviar su hoja de vida con fotografia indicando el cargo de referencia carta de presentacion y pretension salarial por trabajopolisbo,Jefe Comercial Nacional,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/718427/Jefe-Comercial-Nacional.html?searchId=1546400657&page=1
EMPRESA DE CÁRNICOS,707941,"Santa Cruz de la Sierra, Bolivia",Industria Alimentaria ,Dependiendo de la Experiencia ,07 Febrero 2019,09 Marzo 2019,empresa del rubro de  alimentos carnicos requiere incorporar un profesional a su equipo de trabajo para ocupar el cargo de encargado de marketing requisitos formacion en marketing y publicidad ingenieria comercial administracion de empresas comunicacion social o ramas afines experiencia minima de 2 anos en cargos similares conocimiento de canales de venta masivos mercados supermercados funciones participar en la elaboracion de la estrategia de marca armar y ejecutar un plan de marketing ademas de ejecutar cronogramas semanales de actividades comerciales elaborar y ejecutar programas de fidelizacion y premiacion de clientes crear estrategias de marketing digital usando las redes sociales paginas webs google etc elaborar y ejecutar cronogramas de activaciones semanales establecer convenios comerciales con otras empresas mantener y mejorar continuamente la relacion con proveedores del area las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Encargado(a) de Marketing,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/707941/Encargado(a)-de-Marketing.html?searchId=1546400657&page=1
EMPRESA DE CÁRNICOS,703454,"Santa Cruz de la Sierra, Bolivia",Industria Alimentaria ,Dependiendo de la Experiencia ,07 Febrero 2019,09 Marzo 2019,empresa productora de alimentos carnicos necesita incorporar a su equipo comercial ejecutivos de ventas funciones realizar la introduccion de los productos en los distintos puntos de venta mercados tiendas de barrio micromercados supermercados desarrollar y buscar nuevos clientes administrar la cartera de clientes asignadarequisitos experiencia en ventas de productos masivos preferentemente alimenticios conocimiento de mercados y supermercados de la ciudad de santa cruz disponibilidad de tiempo completo flexibilidad y capacidad de trabajo en equipobeneficios sueldo fijo mas bonificaciones y comisiones de acuerdo al alcance de objetivos atractiva remuneracion de acuerdo a sus responsabilidades las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Ejecutivos(as) de Ventas,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/703454/Ejecutivos(as)-de-Ventas.html?searchId=1546400657&page=1
Minoil S.A.,703598,"Cochabamba, Bolivia",Marketing y Ventas ,No Declarado ,07 Febrero 2019,09 Marzo 2019,empresa lider en importacion y distribucion de productos de consumo masivo requiere incorporar a su staff talentos de primer nivel para ocupar el cargo supervisor de trade marketing objetivo del cargoorganizar coordinar y realizar las actividades de los subprocesos y actividades del area de marketing formacionprofesional en el area marketing o ramas afines tareas capacitacion de mercadeo planes de marketing y entrega de material a equipo de mercaderistas gestionadores e impulsadoras determinacion de cronograma ruta y actividades trade marketing ejecucion de planes y actividades marketing solicitud y entrega de muestras clientes ejecucion de las acciones para productos proximos a vencer en el punto de venta gestion de material marketing definicion y revision de rutas de reposicion de equipo mercaderistas y gestionadores control y supervision de mercaderistas gestionadores e impulsadoras premiacion de mercaderistas y gestionadores segun evaluaciones requisitos experiencia minima de 2 anos en cargos similares en canal moderno y tradicional solidos conocimientos en el manejo de office y administracion de personal capacidad de organizacion apoyar y control al personal a su cargo con alto nivel en manejo de personal valores organizad comprometido responsable las personas interesadas que cumplan con el perfil podran remitir su curriculum vitae indicando su pretension salarial por trabajopolisbo,Supervisor(a) de Trade Marketing,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/703598/Supervisor(a)-de-Trade-Marketing.html?searchId=1546400657&page=1
TIGO,717460,"La Paz, Bolivia",Telecomunicaciones ,No Declarado ,07 Febrero 2019,09 Marzo 2019,field radio network technician sede la paz objetivo del cargo optimizar y modificar los recursos de las redes de acceso gsmgprsedgewcdmahsdpahsupahspa lte y evolucion de estas redes en lo relacionado a movimiento de antenas control fisico de antenas control y mejora de kpis administracion de hardware y sotftware a fin de proveer excelentes estandares de calidad  que te pedimos tecnico medio en telecomunicacion electronica yo ingenierias afines  2 anos de experiencia en cargos similares experiencia en diseno de redes conocimientos basicos de telecomunicaciones mantenimiento y optimizacion de redes celulares licencia de conducir preferencia tipo a tus competencias proactividad planificacion y organizacion  comunicacion eficaz actitud positiva y dinamica si te interesa esta posicion sube tu hoja de vida al siguiente linkhttpsmillicomuniversitycsodcomatscareersitejobdetailsaspxsite1cmillicomuniversityid4179,Field Radio Network Technician - La Paz,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/717460/Field-Radio-Network-Technician---La-Paz.html?searchId=1546400657&page=1
Pollo Campeón,703915,"Santa Cruz de la Sierra, Bolivia",Cocina y Repostería ,No Declarado ,07 Febrero 2019,09 Marzo 2019,pollos campeon requiere contratar responsable de sucursal requisitos tecnico superior en cocina para desempenarse como responsable de sucursal experiencia comprobada buen manejo de relaciones interpersonales capacidad de trabajo en equipo disponibilidad inmediata turnos manana yo noche se ofrece buen sueldo buen ambiente laboral beneficios conforme a ley interesados presentar su hoja de vida indicando su pretension salarial por trabajopolisbo,Responsable de Sucursal,https://www.trabajopolis.bo/oferta-de-trabajo-y-empleo-en-bolivia/703915/Responsable-de-Sucursal.html?searchId=1546400657&page=1
